商品名称,商品缩略图,商品链接,国家、地区,商品价格最大值,商品价格最小值,商品星级,店铺商标链接,店铺链接,店铺名称,店铺销量,店铺商品数,商品类目-en,商品类目-zh,商品评论数,销量环比,带货达人数,上架时间,运费（预设目的地为纽约）,销量,销售额,运营模式
"Robot Vacuum and Mop Combo, WiFi/App, Robotic Vacuum Cleaner with Schedule, 2 in 1 Mopping Robot Vacuum with Watertank and Dustbin, Self-, Slim, Ideal for Hard Floor, , Carpet",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c5670ecc-f976-45ef-96d2-9047de19871a__1730363441833677175.jpeg,https://shop.tiktok.com/view/product/1730363441833677175?region=US,美国,347.47,347.47,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/1f34dffa-fe44-455f-8177-25bd0e726eef.webp,aweme://ec/store?sellerId=7496002475121346935&url_maker=store_rpc&store_page_version=1,jurui-shop,49,1962,Household Appliances,家电,0,,0,2025-01-31,$39.99,,,
"RV2610WA Vacuum Mop Replacement Pads Compatible with Shark RV2610WA RV2620WA RV2410WD AV2610WA AI Ultra 2- in-1 Robot Vacuum, 4 Mop Pads, 2 Filters, 4 Side Brushe Cleaning Part",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/53df5c73-4fca-4831-918c-58017c208cf1__1730366700778328686.jpeg,https://shop.tiktok.com/view/product/1730366700778328686?region=US,美国,20.99,20.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/c75944a6-afb3-43b1-9c28-0b647b5727bc.webp,aweme://ec/store?sellerId=7496011501204703854&url_maker=store_rpc&store_page_version=1,TILIZZZC,360,2076,Fashion Accessories,时尚配饰,0,,0,2025-01-07,$10.00,,,
"Robot Vacuum Mop Combo – 5000Pa Suction, Wi-Fi/App/Alexa, Self-Charging, Ideal for Hard Floor and Pet Hair Springtok Household Appliances",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/05721ab5-3397-4683-bb8f-0c16035cb515__1730366978624951165.jpeg,https://shop.tiktok.com/view/product/1730366978624951165?region=US,美国,110.00,110.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/918dda20-fe35-4c3b-ab73-73de3392775b.jpeg,aweme://ec/store?sellerId=7495902898963123069&url_maker=store_rpc&store_page_version=1,Pureatic,3053,15,Household Appliances,家电,0,,10,2025-01-11,$0.00,,,
"Robot Vacuum & Mop Combo – 5000Pa Suction, Wi-Fi/App/Alexa Control, Self-Charging, Perfect for Hard Floors & Pet Hair Springtok Home Appliances",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/e700bb4b-04c4-4497-86fd-98481f35a8d3__1730367422964011901.jpeg,https://shop.tiktok.com/view/product/1730367422964011901?region=US,美国,110.00,110.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/918dda20-fe35-4c3b-ab73-73de3392775b.jpeg,aweme://ec/store?sellerId=7495902898963123069&url_maker=store_rpc&store_page_version=1,Pureatic,3053,15,Household Appliances,家电,0,,3,2025-01-15,$0.00,,,
"Robot Vacuum Cleaner,2500Pa  Suction Robot Vacuums with Self-,150Mins,Tangle-Free Robotic Vacuums Cleaner, Low Noise, Ideal for Hard Floor, Low-Pile Carpets &  (White)",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/ec30089e-8438-4c4d-b1f3-bb2270f4a3ab__1730367466056815480.jpeg,https://shop.tiktok.com/view/product/1730367466056815480?region=US,美国,100.65,100.65,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/22b7815c-5a55-48a6-9765-475f90c10d1d.jpeg,aweme://ec/store?sellerId=7496007141848615800&url_maker=store_rpc&store_page_version=1,shihai-shop,77,1922,Household Appliances,家电,0,,0,2024-12-29,$39.99,,,
"M210Pro Robot Vacuum Cleaner, Suction,120 Mins Run Time, Connected,Scheduled Cleaning,Compatible with Alexa,Slim Self- Robotic Vacuum Cleaner for Home,,Hard Floors",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/cb68df50-7b15-477c-8d71-86ee776d2e50__1730367906549764233.jpeg,https://shop.tiktok.com/view/product/1730367906549764233?region=US,美国,295.99,295.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/59b67e05-c1ea-4535-9f51-d90c36641dd8.jpeg,aweme://ec/store?sellerId=7495970747875559561&url_maker=store_rpc&store_page_version=1,dingzhong-shop,47,1960,Household Appliances,家电,0,,0,2024-12-28,$39.99,,,
"Robot Vacuum Cleaner Robot Vacuum and Mop Combo with 4000Pa Suction, Personalized Cleaning Adjustments, Self- Robotic Vacuum Cleaner, Advanced Obstacle Avoidance",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/fa7f5fc3-8d8e-4287-af93-27f76c7d2d2a__1730369248638047013.jpeg,https://shop.tiktok.com/view/product/1730369248638047013?region=US,美国,192.49,192.49,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/53a40c1a-3bd3-4242-b4d2-d242fe0c17bc.webp,aweme://ec/store?sellerId=7496003283538774821&url_maker=store_rpc&store_page_version=1,zhuangzi-shop,23,1960,Household Appliances,家电,0,,0,2024-12-30,$39.99,,,
"Smart Robot Vacuum Cleaner, 4400mAh Battery - Tangle-free, Powerful Suction, 140-minute Long Battery Life, Automatic Charging, Edge And Spot Cleaning, Scheduled Cleaning, Silent Operation, Pet Hair Removal, Suitable For Allergy Sufferers, A",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/208c8856-7aa8-4357-8257-a08b835863da__1730373017627234513.jpeg,https://shop.tiktok.com/view/product/1730373017627234513?region=US,美国,108.00,108.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/73e09ad4-5f06-467b-822b-442b437daddc.webp,aweme://ec/store?sellerId=7496011589937367249&url_maker=store_rpc&store_page_version=1,GadgetGalaxy Online,44,179,Phones & Electronics,手机与数码,0,,1,2024-12-31,,,,
"Sweeping Robot Household Intelligent Vacuum Cleaner USB Charging Vacuum Cleaner ,Intelligent Navigation vicease vacuum dust collector dust house",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/a547f362-54fe-4754-af0f-d1d036209e0b__1730375174454022201.jpeg,https://shop.tiktok.com/view/product/1730375174454022201?region=US,美国,148.00,148.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/b404aad7-f833-470a-98d3-87bfa390bfb7.webp,aweme://ec/store?sellerId=7496034439675021369&url_maker=store_rpc&store_page_version=1,PooHome,28,57,Household Appliances,家电,0,,1,2025-01-14,,,,
"Robot Vacuum and Mop Combo 4500Pa Max Suction with LiDAR Navigation  Mapping, 145 Min Runtime Customized Cleaning Schedule, Works with Alexa/WiFi/App,  for , Carpet, Hard Floor",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/21c1f7c5-2b23-4edc-8133-8b61d8e89899.jpeg,https://shop.tiktok.com/view/product/1730379347397808278?region=US,美国,223.49,223.49,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/b90b6941-4735-4b50-adfb-c238d2840e72.webp,aweme://ec/store?sellerId=7496002253653313686&url_maker=store_rpc&store_page_version=1,caoxuehui-shop,17,0,Household Appliances,家电,0,,0,2024-12-31,$39.99,,,
iRobot Roomba Combo i5+ Robot Vacuum and Mop (I557820),https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/4f49e8d6-93ab-4447-bcbb-68d2ae46557f__1730381114978373816.jpeg,https://shop.tiktok.com/view/product/1730381114978373816?region=US,美国,195.00,195.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/add4db65-60ce-496a-9294-801d310bb08b.webp,aweme://ec/store?sellerId=7495963897202772152&url_maker=store_rpc&store_page_version=1,CORNERSTONE CONNECTIONS shop,102,0,Household Appliances,家电,0,,2,2025-01-13,,,,
iRobot Roomba Combo i5+ Robot Vacuum and Mop (I557820),https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/f3d1d3be-c216-4d1f-8eca-1bcacf508930__1730381157575331993.jpeg,https://shop.tiktok.com/view/product/1730381157575331993?region=US,美国,190.00,190.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/72e2fb99-37f4-4af8-bba8-53ea818f113b.webp,aweme://ec/store?sellerId=7495963876880451737&url_maker=store_rpc&store_page_version=1,THE CHEESES shop,16,0,Household Appliances,家电,0,,1,2025-01-13,,,,
"Robot Vacuum and Mop Combo 4500Pa Max Suction with LiDAR Navigation  Mapping, 145 Min Runtime Customized Cleaning Schedule, Works with Alexa/WiFi/App,  for , Carpet, Hard Floor",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/82b72bbd-32e4-4ca4-a8a3-9369468053d0__1730386752373428281.jpeg,https://shop.tiktok.com/view/product/1730386752373428281?region=US,美国,223.49,223.49,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/27cdb6be-42a1-4408-aec3-e4291e24bb77.webp,aweme://ec/store?sellerId=7495962331233290297&url_maker=store_rpc&store_page_version=1,peihao-shop,73,1964,Household Appliances,家电,0,,0,2025-01-01,$39.99,,,
"Multi-function Robot Vacuum Cleaner - Local Warehouse, Tangle-free, Strong Suction, Long Battery Life, Edge And Spot Cleaning, Clearance And Sale, Silent Operation, Pet Hair Removal, Toys, For Pet Hair, Dog Food And Paper Scraps - USB Charging",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/f534dc89-eaaf-4956-9f03-ffc4c39be21f__1730386785079693905.jpeg,https://shop.tiktok.com/view/product/1730386785079693905?region=US,美国,37.11,37.11,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/252bbcec-b6e0-4f8d-b009-110ddd83ccdb.jpeg,aweme://ec/store?sellerId=7495979348815153745&url_maker=store_rpc&store_page_version=1,Totobestmaiw,1133,0,Other,,0,,0,2024-12-30,$10.00,,,
"Robot Vacuum Cleaner with 2800Pa Suction Power, App Control, 120 Mins Runtime, Self- Robotic Vacuum Cleaner for Low Carpet, , Hard Floors, P20",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/bbf60c3e-5ea4-4ed6-8f7a-54b28d70cb9c__1730387850048279129.jpeg,https://shop.tiktok.com/view/product/1730387850048279129?region=US,美国,130.49,130.49,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8db4db02-1810-45cc-be46-c7c9f3f0f390.webp,aweme://ec/store?sellerId=7496008292828809817&url_maker=store_rpc&store_page_version=1,cngbncgzzdbd,20,0,Household Appliances,家电,0,,0,2025-01-02,$39.99,,,
"Sweet Orange Scent Floor Cleaning Solution Compatible With Roborock Robot Vacuum And Mop Cleaner， Deep Cleans For Multiple Hard Floors, Suitable With All Robot Vacuums With Mopping (1 Bottle)",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/e1532028-203b-4a04-841e-ef0734df0f3c__1730389952742330908.jpeg,https://shop.tiktok.com/view/product/1730389952742330908?region=US,美国,49.98,35.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/c4bdadba-619a-4c86-8dfb-1c80706c7351.jpeg,aweme://ec/store?sellerId=7495987133542009372&url_maker=store_rpc&store_page_version=1,Qfsdffdsgg2,132,755,Home Supplies,居家日用,0,,0,2025-01-01,,,,
"[3-in-1] Proscenic Robot Vacuum and Mop Combo,Vacuum Mop Combo,Vacuum Cleaner,3000Pa Strong Suction,Self-Charging,Carpet Cleaning,Household Appliances",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/fe4745a9-a464-4a61-a8ca-c32ed21f3b0a__1730393835978002870.jpeg,https://shop.tiktok.com/view/product/1730393835978002870?region=US,美国,199.99,199.99,1.7,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/370e3ba9-374f-4ce2-9075-20638387646f.jpeg,aweme://ec/store?sellerId=7495393766446696886&url_maker=store_rpc&store_page_version=1,Proscenic.US.Shop,4993,8,Household Appliances,家电,7,,80,2025-01-01,,,,
"X9 Pro Accessories Kit for Eufy X9 Pro Robot Vacuum - Replacement Parts: 1 Main Brush, 4 Side Brushes, 2 Washable Filters, 4 Mop Pads, 11-Pack",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/bce47b65-61b7-4dc6-a918-b4e9854bfca2__1730397726735503547.jpeg,https://shop.tiktok.com/view/product/1730397726735503547?region=US,美国,62.98,62.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4ae73c48-dc02-4a24-a2ee-80f681ccd05b.webp,aweme://ec/store?sellerId=7495981876781746363&url_maker=store_rpc&store_page_version=1,naxiaoBY,47,3338,Household Appliances,家电,0,,0,2025-01-03,$0.00,,,
"Robot Vacuum Omni C20, Robot Vacuum and Mop Combo, Self Emptying, Auto Mop Washing and Auto Drying for hands-free cleaning, 3.35-Inch Ultra-Slim , 7000 Pa  Suction, All-in-One Station",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/ddf3d96b-55fc-4525-bf9c-95c69b4c347c__1730399082591588930.jpeg,https://shop.tiktok.com/view/product/1730399082591588930?region=US,美国,934.99,934.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/3b3b69de-3ceb-4ea9-86a9-4f852cbe6b69.webp,aweme://ec/store?sellerId=7496002198667233858&url_maker=store_rpc&store_page_version=1,pishini-shop,35,0,Household Appliances,家电,0,,0,2025-01-04,$39.99,,,
"Robot Vacuum Cleaner,  Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-, /App/Alexa Control, Ideal for  Hard Floor and Daily Cleaning, M210",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/a59efd88-ccfe-49c8-a6ce-2e88b30cc760__1730399101444395992.jpeg,https://shop.tiktok.com/view/product/1730399101444395992?region=US,美国,319.98,319.98,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4ffdc511-c33a-4f86-975f-cce059255872.webp,aweme://ec/store?sellerId=7496008249283218392&url_maker=store_rpc&store_page_version=1,admindssdb,41,0,Household Appliances,家电,0,,0,2025-01-05,$0.00,,,
Shark PowerDetect NeverTouch Self-Empty and Self-Refill Robot Vacuum and Mop with Bagless 60-Day Debris Capacity Black - RV2820YE,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/bdee2724-5ee3-4e43-8ff9-f3d0adff017f.jpeg,https://shop.tiktok.com/view/product/1730399140749480227?region=US,美国,1401.39,1401.39,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/dfcacb98-6d67-4d2c-bb4f-18dd120756f1.webp,aweme://ec/store?sellerId=7496035850312976675&url_maker=store_rpc&store_page_version=1,Helec Market,389,0,Household Appliances,家电,0,,0,2025-01-04,,,,
"Robot Vacuum, 2 in 1 Robot Vacuum and Mop Combo with APP, Voice and Remote Control, Robot Vacuum Cleaner  for , Hard-Floor and Carpet",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/e884aeb5-beaf-4a71-8510-24502510f938__1730399166925934727.jpeg,https://shop.tiktok.com/view/product/1730399166925934727?region=US,美国,155.29,155.29,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/ede406bf-a8ab-45f7-ad11-92c0894a3948.webp,aweme://ec/store?sellerId=7495964629977958535&url_maker=store_rpc&store_page_version=1,wanggen-shop,42,1957,Household Appliances,家电,0,,0,2025-01-02,$39.99,,,
"iRobot Roomba Combo j5+ Self-Emptying Robot Vacuum & Mop: Smart Mapping, Pet Hair, App Control, Multi-Surface, 885155040664",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/297cd87d-4d9c-4046-9126-91751e44ebff__1730399182629540131.jpeg,https://shop.tiktok.com/view/product/1730399182629540131?region=US,美国,500.99,500.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/dfcacb98-6d67-4d2c-bb4f-18dd120756f1.webp,aweme://ec/store?sellerId=7496035850312976675&url_maker=store_rpc&store_page_version=1,Helec Market,389,0,Household Appliances,家电,0,,0,2025-01-04,$0.00,,,
"Robot Vacuum Cleaner - Robotic Vacuums with 2800Pa Suction Power, Ideal for , Hard Floors, and Low Carpets - Self-, App Control - 120 Minutes Runtime.",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/7252666b-d6a4-493a-8e26-244fd06dc573__1730399479225160186.jpeg,https://shop.tiktok.com/view/product/1730399479225160186?region=US,美国,192.49,192.49,0,https://p19-oec-ttp.tiktokcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/587383daaf8a4eaaa4dfb4c8f2b5944f~tplv-omjb5zjo8w-resize-webp:300:300.webp?from=2422056039,aweme://ec/store?sellerId=7496008322079820282&url_maker=store_rpc&store_page_version=1,nghnnsfvh,4,0,Household Appliances,家电,0,,0,2025-01-07,$39.99,,,
"Robot Vacuum Cleaner with 2800Pa Suction Power, App Control, 120 Mins Runtime, Self-Charging Robotic Vacuum Cleaner for Low Carpet, Pet Hair, Hard Floors, P20",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/3ea9b010-e27c-4259-950f-b03b46553448__1730415569356493076.jpeg,https://shop.tiktok.com/view/product/1730415569356493076?region=US,美国,137.99,137.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/e7d7df11-80ef-4449-bb6e-8fb8620e427f.webp,aweme://ec/store?sellerId=7496020890197854484&url_maker=store_rpc&store_page_version=1,NIAOKUNCommerce,123,0,Household Appliances,家电,0,,1,2025-01-08,$37.99,,,
"Robot Vacuum Cleaner,Intelligent Sweeping Robot Vacuum Cleaner USB Rechargeable Dry And Wet Fully Automatic Mopping Machine For Pet Hair And Mop Cleaner, Hard Floor & Carpet Black",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/1dee4a31-0beb-4b25-ba6b-7c45e90872b9.jpeg,https://shop.tiktok.com/view/product/1730420432962228557?region=US,美国,18.32,18.32,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/c44826e7-a7f8-4737-9157-5e27849b6cd7.jpeg,aweme://ec/store?sellerId=7495991376962226509&url_maker=store_rpc&store_page_version=1,Practical Eappliances,342,0,Household Appliances,家电,0,,1,2025-01-07,$33.98,,,
"Window Cleaner Robot With Ultrasonic 5600PA Auto Water Glass Cleaning Automatic Smart Robot Cleaner,Window Vacuum Cleaner Class self-charging robotic",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/dc0afdd9-5977-4efd-824f-57773123be3f__1730420541804941369.jpeg,https://shop.tiktok.com/view/product/1730420541804941369?region=US,美国,180.00,180.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/b404aad7-f833-470a-98d3-87bfa390bfb7.webp,aweme://ec/store?sellerId=7496034439675021369&url_maker=store_rpc&store_page_version=1,PooHome,28,57,Household Appliances,家电,0,,2,2025-01-14,,,,
"Floor Cleaning Solution Compatible With Tineco, Deep Cleans for Multiple Hard Floors, Suitable With All Robot Vacuums with Mopping and Cordless Wet/Dry Vacuum Mop Cleaner (Original 2 Bottle)",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/f8d55661-7b2e-4ef4-8f3c-4a81f9b376a1__1730421685489209938.jpeg,https://shop.tiktok.com/view/product/1730421685489209938?region=US,美国,33.81,25.08,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/41976a16-be5a-4375-8f52-91982bc8f95b.webp,aweme://ec/store?sellerId=7496018549223950930&url_maker=store_rpc&store_page_version=1,LaLune-US,378,0,Home Supplies,居家日用,0,,2,2025-01-10,,,,
"4000pa Max Power Suction Robot Vacuum and Mop Combo - Wi-Fi App and Voice Control, 2-in-1 Cleaning, Scheduled Tasks, Automatic Recharge, Pet Hair and Low Carpet Friendly, Advanced Navigation, Quiet Operation",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/436723aa-b7c2-4cab-b072-45b62fa48042__1730422597243342989.jpeg,https://shop.tiktok.com/view/product/1730422597243342989?region=US,美国,117.76,109.67,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/1763542b-829a-4ff7-b54c-731476884c08.webp,aweme://ec/store?sellerId=7495999278847068301&url_maker=store_rpc&store_page_version=1,NUOZI.US,88,9,Household Appliances,家电,0,,1,2025-01-07,,,,
Automatic Sweeping Robot Home Vacuum Cleaner USB Rechargeable 3 In 1 Sweeper with Intelligent Features and Lazybones Design,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/660adbc0-502c-4ae0-8bde-410308b684e5__1730425098358526059.jpeg,https://shop.tiktok.com/view/product/1730425098358526059?region=US,美国,30.00,30.00,3,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/3226f0ef-849f-4d62-be22-aaeb503bdda6.webp,aweme://ec/store?sellerId=7495646702723172459&url_maker=store_rpc&store_page_version=1,Lucids Home,15,0,Household Appliances,家电,2,,4,2025-01-17,,,,
"Sweeping Robot Combo 2-in-1, 4000Pa Strong Suction, Robot Vacuum Cleaner, Max 120 Minutes, App/Remote Control/Voice Control, Self-Charging, Suitable For Carpets, Hard Floors, White Black",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/7d2e2b33-bded-494f-b037-fdecce1c627d.jpeg,https://shop.tiktok.com/view/product/1730426230245527761?region=US,美国,139.00,139.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/73e09ad4-5f06-467b-822b-442b437daddc.webp,aweme://ec/store?sellerId=7496011589937367249&url_maker=store_rpc&store_page_version=1,GadgetGalaxy Online,44,179,Phones & Electronics,手机与数码,0,,1,2025-01-07,,,,
"X10 Pro Omni Robot Vacuum and Mop with 8,000 Pa Suction, Dual Mops with 12 mm Auto-Lift and Carpet Detection, AI Obstacle Avoidance, Auto Mop Washing, Auto Drying, Self-Emptying, Self-Refilling",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/831cfea9-9dfa-4d4e-a195-a76008a3f768__1730426551961424532.jpeg,https://shop.tiktok.com/view/product/1730426551961424532?region=US,美国,1009.99,1009.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/da74d034-2190-4637-82e8-439c5bfcd56d.webp,aweme://ec/store?sellerId=7496003414469937812&url_maker=store_rpc&store_page_version=1,chatong-shop,25,1963,Household Appliances,家电,0,,0,2025-01-11,$39.99,,,
